id,dep_stn,arr_stn,ac_code,dep_date,arr_date,weather,hobbs_meter,year_man,dep_country,arr_country,delay
TU 0903 ,MRS,TUN,TU 32AIML,2017-09-13 13:50:00,2017-09-13 15.25.00,cloudy,6767,2010-01,France,Tunisia,13.0
TU 0613 ,TUN,BKO,TU 320IMV,2017-09-13 14:15:00,2017-09-13 19.00.00,stormy,4301,2004-08,Tunisia,Mali,34.0
TU 0251 ,NCE,MIR,TU 736IOP,2017-09-13 14:30:00,2017-09-13 16.15.00,sunny,7254,2004-08,France,Tunisia,20.0
TU 0721 ,ORY,TUN,TU 320IMT,2017-09-13 15:55:00,2017-09-13 18.20.00,foggy,8941,2010-01,France,Tunisia,15.0
TU 0283 ,TLS,TUN,TU 736IOL,2017-09-13 16:10:00,2017-09-13 18.05.00,windy,8499,2003-02,France,Tunisia,15.0
TU 0613 ,DKR,TUN,TU 320IMV,2017-09-13 22:20:00,2017-09-14 03.00.00,foggy,4301,2004-08,Senegal,Tunisia,35.0
TU 0203 ,YUL,TUN,TU 332IFM,2017-09-14 02:10:00,2017-09-14 10.25.00,windy,4076,2000-05,QC,Tunisia,38.0
TU 0744 ,TUN,FRA,TU 32AIML,2017-09-14 08:50:00,2017-09-14 11.25.00,sunny,6767,2010-01,Tunisia,Germany,5.0
TU 0903 ,MRS,TUN,TU 32AIMF,2017-09-14 13:50:00,2017-09-14 15.25.00,stormy,4501,2003-02,France,Tunisia,30.0
TU 7215 ,BUD,DJE,D4 320CQP,2017-09-14 16:20:00,2017-09-14 18.55.00,stormy,4194,2004-08,Hungary,Tunisia,38.0
TU 0841 ,DKR,TUN,TU 320IMU,2017-09-14 22:20:00,2017-09-15 03.00.00,sunny,6117,2011-03,Senegal,Tunisia,30.0
TU 7133 ,BUD,MIR,TU 32AIMP,2017-09-15 07:10:00,2017-09-15 09.35.00,windy,7307,2007-05,Hungary,Tunisia,10.0
TU 0752 ,TUN,FCO,TU 32AIMM,2017-09-15 08:20:00,2017-09-15 09.40.00,windy,5648,1999-11,Tunisia,Italy,45.0
TU 0499 ,MUC,DJE,TU 736IOR,2017-09-15 10:10:00,2017-09-15 12.45.00,sunny,5040,2010-01,Germany,Tunisia,5.0
TU 0997 ,NCE,TUN,TU 32AIML,2017-09-15 10:15:00,2017-09-15 11.50.00,sunny,6767,2010-01,France,Tunisia,5.0
TU 0852 ,TUN,FCO,TU 32AIML,2017-09-15 12:50:00,2017-09-15 14.15.00,sunny,6767,2010-01,Tunisia,Italy,27.0
TU 0999 ,NCE,TUN,TU 736IOL,2017-09-15 16:35:00,2017-09-15 18.10.00,rainy,8499,2003-02,France,Tunisia,33.0
TU 0716 ,TUN,ORY,TU 32AIMH,2017-09-16 06:00:00,2017-09-16 08.20.00,foggy,7437,2011-03,Tunisia,France,20.0
TU 0668 ,MIR,BRU,BJ 320INA,2017-09-16 06:10:00,2017-09-16 08.55.00,stormy,9016,2010-01,Tunisia,Belgium,15.0
TU 0930 ,TUN,MRS,TU 332IFN,2017-09-16 06:25:00,2017-09-16 08.00.00,windy,6374,2009-04,Tunisia,France,32.0
TU 0701 ,GVA,TUN,TU 32AIMD,2017-09-16 11:00:00,2017-09-16 12.55.00,cloudy,4390,2004-08,Switzerland,Tunisia,29.0
TU 0669 ,MIR,DJE,BJ 320INA,2017-09-16 13:20:00,2017-09-16 14.00.00,windy,9016,2010-01,Tunisia,Tunisia,20.0
TU 7036 ,DJE,PRG,BJ 320INA,2017-09-16 14:50:00,2017-09-16 17.50.00,windy,9016,2010-01,Tunisia,Czech Republic,30.0
TU 0999 ,NCE,TUN,TU 32AIMF,2017-09-16 16:35:00,2017-09-16 18.05.00,rainy,4501,2003-02,France,Tunisia,41.0
TU 0399 ,NIM,ABJ,TU 320IMR,2017-09-16 19:35:00,2017-09-16 21.40.00,cloudy,5351,2003-02,Niger,Cote d'Ivoire,15.0
TU 6290 ,DJE,CDG,TU 736IOR,2017-09-17 07:45:00,2017-09-17 10.35.00,cloudy,5040,2010-01,Tunisia,France,40.0
TU 0514 ,TUN,BCN,TU 320IMW,2017-09-17 08:05:00,2017-09-17 09.50.00,foggy,4086,2004-08,Tunisia,Spain,38.0
TU 2611 ,ORY,TUN,TU 320IMV,2017-09-17 09:45:00,2017-09-17 12.00.00,stormy,4301,2004-08,France,Tunisia,10.0
TU 0719 ,ORY,TUN,TU 32AIMN,2017-09-17 12:40:00,2017-09-17 15.05.00,stormy,7003,2007-05,France,Tunisia,30.0
TU 0998 ,TUN,NCE,TU 31BIMQ,2017-09-17 14:15:00,2017-09-17 15.45.00,sunny,7582,2003-02,Tunisia,France,41.0
TU 0432 ,DJE,CDG,TU 736IOR,2017-09-17 15:10:00,2017-09-17 18.00.00,rainy,5040,2010-01,Tunisia,France,35.0
TU 0724 ,TUN,ORY,TU 32AIMN,2017-09-17 18:20:00,2017-09-17 20.40.00,windy,7003,2007-05,Tunisia,France,35.0
TU 0613 ,DKR,BKO,TU 320IMU,2017-09-17 22:20:00,2017-09-17 23.55.00,sunny,6117,2011-03,Senegal,Mali,37.0
TU 0613 ,BKO,TUN,TU 320IMU,2017-09-18 01:00:00,2017-09-18 05.40.00,rainy,6117,2011-03,Mali,Tunisia,24.0
TU 0543 ,MUC,TUN,TU 736IOP,2017-09-18 10:10:00,2017-09-18 12.25.00,windy,7254,2004-08,Germany,Tunisia,17.0
TU 0902 ,TUN,MRS,TU 32AIMF,2017-09-18 11:25:00,2017-09-18 13.00.00,cloudy,4501,2003-02,Tunisia,France,45.0
TU 0318 ,TUN,LIS,TU 736IOQ,2017-09-18 14:40:00,2017-09-18 17.35.00,windy,5882,2010-01,Tunisia,Portugal,34.0
TU 0375 ,ALG,TUN,TU 32AIML,2017-09-18 16:10:00,2017-09-18 17.20.00,sunny,6767,2010-01,Algeria,Tunisia,10.0
TU 0928 ,TUN,MRS,TU 32AIMF,2017-09-18 17:20:00,2017-09-18 18.55.00,sunny,4501,2003-02,Tunisia,France,20.0
TU 0399 ,ABJ,NIM,TU 320IMV,2017-09-18 22:40:00,2017-09-19 00.40.00,rainy,4301,2004-08,Cote d'Ivoire,Niger,45.0
TU 0215 ,IST,TUN,TU 32AIMN,2017-09-18 23:20:00,2017-09-19 02.10.00,rainy,7003,2007-05,Turkey,Tunisia,24.0
TU 0930 ,TUN,MRS,TU 32AIMH,2017-09-19 06:25:00,2017-09-19 08.00.00,rainy,7437,2011-03,Tunisia,France,38.0
TU 0668 ,MIR,BRU,D4 320CQP,2017-09-19 07:25:00,2017-09-19 10.05.00,windy,4194,2004-08,Tunisia,Belgium,7.0
TU 0789 ,BRU,TUN,TU 332IFN,2017-09-19 11:00:00,2017-09-19 13.35.00,rainy,6374,2009-04,Belgium,Tunisia,37.0
TU 0669 ,BRU,MIR,D4 320CQP,2017-09-19 11:05:00,2017-09-19 13.50.00,foggy,4194,2004-08,Belgium,Tunisia,20.0
TU 0853 ,FCO,TUN,TU 32AIML,2017-09-19 15:15:00,2017-09-19 16.30.00,cloudy,6767,2010-01,Italy,Tunisia,4.0
TU 0705 ,TUN,CMN,TU 32AIMH,2017-09-19 16:00:00,2017-09-19 18.40.00,windy,7437,2011-03,Tunisia,Morocco,42.0
TU 5064 ,MED,TUN,5M 343JAI,2017-09-19 16:00:00,2017-09-19 20.55.00,sunny,7409,2000-05,Saudi Arabia,Tunisia,10.0
TU 0283 ,TLS,TUN,TU 736IOM,2017-09-19 16:05:00,2017-09-19 18.00.00,stormy,4427,2004-08,France,Tunisia,15.0
TU 0375 ,ALG,TUN,TU 320IMS,2017-09-19 16:10:00,2017-09-19 17.20.00,stormy,8987,2003-02,Algeria,Tunisia,25.0
TU 0857 ,MXP,TUN,TU 32AIMN,2017-09-19 16:35:00,2017-09-19 18.25.00,windy,7003,2007-05,Italy,Tunisia,28.0
TU 0611 ,CZL,TUN,TU 31BIMQ,2017-09-19 16:40:00,2017-09-19 17.30.00,foggy,7582,2003-02,Algeria,Tunisia,10.0
TU 0613 ,DKR,TUN,TU 320IMW,2017-09-19 22:20:00,2017-09-20 03.00.00,sunny,4086,2004-08,Senegal,Tunisia,45.0
TU 0996 ,TUN,NCE,TU 32AIMP,2017-09-20 07:50:00,2017-09-20 09.20.00,foggy,7307,2007-05,Tunisia,France,8.0
TU 0931 ,MRS,TUN,TU 32AIMM,2017-09-20 08:50:00,2017-09-20 10.25.00,cloudy,5648,1999-11,France,Tunisia,16.0
TU 5066 ,MED,TUN,5M 343JAI,2017-09-20 08:50:00,2017-09-20 13.45.00,foggy,7409,2000-05,Saudi Arabia,Tunisia,35.0
TU 0473 ,VCE,TUN,TU 320IMV,2017-09-20 10:30:00,2017-09-20 12.10.00,stormy,4301,2004-08,Italy,Tunisia,11.0
TU 0753 ,FCO,TUN,TU 32AIMD,2017-09-20 10:45:00,2017-09-20 12.00.00,cloudy,4390,2004-08,Italy,Tunisia,5.0
TU 0514 ,TUN,BCN,TU 32AIMD,2017-09-20 12:50:00,2017-09-20 14.35.00,rainy,4390,2004-08,Tunisia,Spain,40.0
TU 0607 ,MAD,TUN,TU 31BIMQ,2017-09-20 17:25:00,2017-09-20 19.30.00,sunny,7582,2003-02,Spain,Tunisia,25.0
TU 0399 ,ABJ,NIM,TU 320IMW,2017-09-20 22:40:00,2017-09-21 00.40.00,cloudy,4086,2004-08,Cote d'Ivoire,Niger,20.0
TU 0214 ,TUN,IST,TU 320IMV,2017-09-21 06:15:00,2017-09-21 08.50.00,cloudy,4301,2004-08,Tunisia,Turkey,24.0
TU 0788 ,TUN,BRU,TU 320IMW,2017-09-21 07:30:00,2017-09-21 10.05.00,rainy,4086,2004-08,Tunisia,Belgium,12.0
TU 0588 ,DJE,LYS,TU 31AIMJ,2017-09-21 13:40:00,2017-09-21 16.00.00,windy,3329,2004-08,Tunisia,France,26.0
TU 0903 ,MRS,TUN,TU 32AIMD,2017-09-21 13:50:00,2017-09-21 15.25.00,stormy,4390,2004-08,France,Tunisia,30.0
TU 0526 ,TUN,DUS,TU 32AIMM,2017-09-22 06:25:00,2017-09-22 09.10.00,rainy,5648,1999-11,Tunisia,Germany,35.0
TU 0629 ,BOD,TUN,TU 736IOQ,2017-09-22 10:10:00,2017-09-22 12.20.00,rainy,5882,2010-01,France,Tunisia,46.0
TU 0753 ,FCO,TUN,TU 31BIMQ,2017-09-22 10:45:00,2017-09-22 12.00.00,sunny,7582,2003-02,Italy,Tunisia,10.0
TU 0722 ,TUN,ORY,TU 332IFM,2017-09-22 13:55:00,2017-09-22 16.20.00,sunny,4076,2000-05,Tunisia,France,47.0
TU 0850 ,TUN,LYS,TU 320IMS,2017-09-22 14:00:00,2017-09-22 15.50.00,cloudy,8987,2003-02,Tunisia,France,38.0
TU 0375 ,ALG,TUN,TU 320IMR,2017-09-22 16:10:00,2017-09-22 17.20.00,rainy,5351,2003-02,Algeria,Tunisia,15.0
TU 0851 ,LYS,TUN,TU 320IMS,2017-09-22 16:40:00,2017-09-22 18.35.00,foggy,8987,2003-02,France,Tunisia,43.0
TU 0462 ,MIR,LYS,TU 32AIMG,2017-09-23 06:00:00,2017-09-23 08.00.00,cloudy,5467,2004-08,Tunisia,France,4.0
TU 0711 ,TUN,CMN,TU 31BIMQ,2017-09-23 07:00:00,2017-09-23 09.40.00,stormy,7582,2003-02,Tunisia,Morocco,18.0
TU 0752 ,TUN,FCO,TU 736IOP,2017-09-23 08:20:00,2017-09-23 09.40.00,cloudy,7254,2004-08,Tunisia,Italy,48.0
TU 7039 ,PRG,MIR,TU 32AIMM,2017-09-23 08:30:00,2017-09-23 10.55.00,stormy,5648,1999-11,Czech Republic,Tunisia,14.0
TU 0202 ,TUN,YUL,TU 332IFM,2017-09-23 09:20:00,2017-09-23 18.15.00,stormy,4076,2000-05,Tunisia,QC,32.0
TU 0875 ,GVA,DJE,TU 32AIMF,2017-09-23 09:25:00,2017-09-23 11.45.00,sunny,4501,2003-02,Switzerland,Tunisia,10.0
TU 0745 ,FRA,TUN,TU 32AIMH,2017-09-23 10:30:00,2017-09-23 12.50.00,stormy,7437,2011-03,Germany,Tunisia,35.0
TU 0701 ,GVA,ZRH,TU 32AIMP,2017-09-23 11:00:00,2017-09-23 11.55.00,rainy,7307,2007-05,Switzerland,Switzerland,35.0
TU 0790 ,TUN,LHR,TU 32AIMN,2017-09-23 12:50:00,2017-09-23 15.55.00,windy,7003,2007-05,Tunisia,United Kingdom,45.0
TU 0734 ,DJE,ORY,TU 31AIMJ,2017-09-23 13:30:00,2017-09-23 16.15.00,cloudy,3329,2004-08,Tunisia,France,26.0
TU 0903 ,MRS,TUN,TU 320IMW,2017-09-23 13:50:00,2017-09-23 15.25.00,cloudy,4086,2004-08,France,Tunisia,20.0
TU 0791 ,LHR,TUN,TU 32AIMN,2017-09-23 16:55:00,2017-09-23 19.50.00,foggy,7003,2007-05,United Kingdom,Tunisia,32.0
TU 0680 ,MIR,MRS,TU 32AIMG,2017-09-23 17:00:00,2017-09-23 18.45.00,stormy,5467,2004-08,Tunisia,France,11.0
TU 0399 ,NIM,ABJ,TU 320IMV,2017-09-23 19:35:00,2017-09-23 21.40.00,sunny,4301,2004-08,Niger,Cote d'Ivoire,17.0
TU 0440 ,MIR,ORY,BJ 320INQ,2017-09-24 05:05:00,2017-09-24 07.30.00,rainy,5368,2010-01,Tunisia,France,15.0
TU 0847 ,TUN,BEY,TU 320IMT,2017-09-24 06:30:00,2017-09-24 09.45.00,foggy,8941,2010-01,Tunisia,Lebanon,12.0
TU 0711 ,TUN,CMN,TU 32AIMN,2017-09-24 07:00:00,2017-09-24 09.45.00,rainy,7003,2007-05,Tunisia,Morocco,8.0
TU 0514 ,TUN,TUN,TU 31BIMQ,2017-09-24 08:05:00,2017-09-24 09.50.00,foggy,7582,2003-02,Tunisia,Tunisia,11.0
TU 0756 ,TUN,MXP,TU 32AIML,2017-09-24 08:35:00,2017-09-24 10.20.00,rainy,6767,2010-01,Tunisia,Italy,6.0
TU 0209 ,NTE,TUN,TU 736IOQ,2017-09-24 10:10:00,2017-09-24 12.30.00,windy,5882,2010-01,France,Tunisia,26.0
TU 0997 ,NCE,TUN,TU 320IMW,2017-09-24 10:15:00,2017-09-24 11.50.00,foggy,4086,2004-08,France,Tunisia,12.0
TU 0720 ,TUN,ORY,TU 332IFM,2017-09-24 11:00:00,2017-09-24 13.25.00,rainy,4076,2000-05,Tunisia,France,14.0
TU 0789 ,BRU,TUN,TU 320IMR,2017-09-24 11:00:00,2017-09-24 13.35.00,windy,5351,2003-02,Belgium,Tunisia,7.0
TU 0642 ,TUN,VIE,TU 32AIMN,2017-09-24 13:45:00,2017-09-24 16.00.00,foggy,7003,2007-05,Tunisia,Austria,40.0
TU 0928 ,TUN,MRS,TU 32AIMP,2017-09-24 16:15:00,2017-09-24 17.50.00,stormy,7307,2007-05,Tunisia,France,9.0
TU 0629 ,BOD,TUN,TU 736IOQ,2017-09-24 16:25:00,2017-09-24 18.35.00,sunny,5882,2010-01,France,Tunisia,28.0
TU 0433 ,ORY,DJE,TU 736IOL,2017-09-24 18:45:00,2017-09-24 21.35.00,cloudy,8499,2003-02,France,Tunisia,20.0
TU 0744 ,TUN,FRA,TU 31BIMQ,2017-09-25 07:00:00,2017-09-25 09.30.00,cloudy,7582,2003-02,Tunisia,Germany,8.0
TU 0246 ,TUN,SXB,TU 736IOP,2017-09-25 13:10:00,2017-09-25 15.30.00,stormy,7254,2004-08,Tunisia,France,34.0
TU 0374 ,TUN,ALG,TU 32AIMP,2017-09-25 13:50:00,2017-09-25 15.10.00,stormy,7307,2007-05,Tunisia,Algeria,6.0
TU 0606 ,TUN,MAD,TU 320IMW,2017-09-25 14:15:00,2017-09-25 16.20.00,cloudy,4086,2004-08,Tunisia,Spain,7.0
TU 0813 ,TUN,CAI,TU 32AIMG,2017-09-25 14:35:00,2017-09-25 17.35.00,rainy,5467,2004-08,Tunisia,Egypt,11.0
TU 0853 ,FCO,TUN,TU 320IMT,2017-09-25 15:15:00,2017-09-25 16.30.00,foggy,8941,2010-01,Italy,Tunisia,32.0
TU 0791 ,LGW,TUN,TU 32AIML,2017-09-25 16:00:00,2017-09-25 18.50.00,stormy,6767,2010-01,United Kingdom,Tunisia,29.0
TU 0283 ,TLS,TUN,TU 736IOQ,2017-09-25 16:05:00,2017-09-25 18.00.00,foggy,5882,2010-01,France,Tunisia,27.0
TU 0399 ,TUN,ABJ,TU 320IMR,2017-09-25 16:20:00,2017-09-25 21.40.00,cloudy,5351,2003-02,Tunisia,Cote d'Ivoire,22.0
TU 0527 ,DUS,TUN,TU 32AIMN,2017-09-25 17:20:00,2017-09-25 20.00.00,sunny,7003,2007-05,Germany,Tunisia,15.0
TU 0723 ,ORY,TUN,TU 332IFM,2017-09-25 17:50:00,2017-09-25 20.15.00,windy,4076,2000-05,France,Tunisia,49.0
TU 0668 ,DJE,MIR,TU 31AIMJ,2017-09-26 05:50:00,2017-09-26 06.30.00,foggy,3329,2004-08,Tunisia,Tunisia,20.0
TU 0716 ,TUN,ORY,TU 332IFM,2017-09-26 06:00:00,2017-09-26 08.20.00,sunny,4076,2000-05,Tunisia,France,23.0
TU 0753 ,FCO,TUN,TU 32AIMN,2017-09-26 10:45:00,2017-09-26 12.00.00,rainy,7003,2007-05,Italy,Tunisia,21.0
TU 0789 ,BRU,TUN,TU 320IMW,2017-09-26 11:00:00,2017-09-26 13.35.00,rainy,4086,2004-08,Belgium,Tunisia,4.0
TU 0397 ,TUN,OUA,TU 320IMS,2017-09-26 15:05:00,2017-09-26 19.25.00,rainy,8987,2003-02,Tunisia,Burkina Faso,25.0
TU 0716 ,TUN,ORY,TU 332IFN,2017-09-27 06:00:00,2017-09-27 08.20.00,windy,6374,2009-04,Tunisia,France,29.0
TU 0931 ,MRS,TUN,TU 32AIMM,2017-09-27 08:50:00,2017-09-27 10.25.00,cloudy,5648,1999-11,France,Tunisia,15.0
TU 0997 ,NCE,TUN,TU 32AIMN,2017-09-27 10:15:00,2017-09-27 11.50.00,sunny,7003,2007-05,France,Tunisia,12.0
TU 0753 ,FCO,TUN,TU 320IMW,2017-09-27 10:45:00,2017-09-27 12.00.00,cloudy,4086,2004-08,Italy,Tunisia,5.0
TU 0514 ,TUN,BCN,TU 32AIMN,2017-09-27 12:50:00,2017-09-27 14.35.00,stormy,7003,2007-05,Tunisia,Spain,10.0
TU 0246 ,TUN,SXB,TU 320IMV,2017-09-27 13:10:00,2017-09-27 15.30.00,windy,4301,2004-08,Tunisia,France,33.0
TU 0606 ,TUN,MAD,TU 32AIMP,2017-09-27 14:15:00,2017-09-27 16.20.00,stormy,7307,2007-05,Tunisia,Spain,17.0
TU 0722 ,TUN,ORY,TU 320IMS,2017-09-27 14:30:00,2017-09-27 16.50.00,sunny,8987,2003-02,Tunisia,France,4.0
TU 0202 ,TUN,YUL,TU 332IFM,2017-09-27 15:15:00,2017-09-28 00.10.00,foggy,4076,2000-05,Tunisia,QC,15.0
TU 0375 ,ALG,TUN,TU 320IMU,2017-09-27 16:10:00,2017-09-27 17.20.00,foggy,6117,2011-03,Algeria,Tunisia,15.0
TU 0203 ,YUL,TUN,TU 332IFM,2017-09-28 02:10:00,2017-09-28 10.25.00,stormy,4076,2000-05,QC,Tunisia,10.0
TU 0930 ,TUN,MRS,TU 320IMT,2017-09-28 06:25:00,2017-09-28 08.00.00,rainy,8941,2010-01,Tunisia,France,20.0
TU 7035 ,PRG,MIR,TU 32AIMD,2017-09-28 07:40:00,2017-09-28 10.10.00,windy,4390,2004-08,Czech Republic,Tunisia,7.0
TU 0744 ,TUN,FRA,TU 32AIMN,2017-09-28 08:50:00,2017-09-28 11.25.00,stormy,7003,2007-05,Tunisia,Germany,21.0
TU 0635 ,ORY,DJE,TU 32AIMH,2017-09-28 09:50:00,2017-09-28 12.40.00,rainy,7437,2011-03,France,Tunisia,15.0
TU 0791 ,LGW,TUN,TU 320IMS,2017-09-28 10:35:00,2017-09-28 13.25.00,sunny,8987,2003-02,United Kingdom,Tunisia,33.0
TU 0902 ,TUN,MRS,TU 320IMT,2017-09-28 11:25:00,2017-09-28 13.00.00,windy,8941,2010-01,Tunisia,France,21.0
TU 0250 ,MIR,NCE,TU 32AIMF,2017-09-28 12:00:00,2017-09-28 13.40.00,stormy,4501,2003-02,Tunisia,France,11.0
TU 0208 ,TUN,NTE,TU 736IOP,2017-09-28 13:20:00,2017-09-28 15.45.00,rainy,7254,2004-08,Tunisia,France,18.0
TU 0282 ,TUN,TLS,TU 736IOQ,2017-09-28 13:20:00,2017-09-28 15.15.00,foggy,5882,2010-01,Tunisia,France,41.0
TU 0903 ,MRS,TUN,TU 320IMT,2017-09-28 13:50:00,2017-09-28 15.25.00,stormy,8941,2010-01,France,Tunisia,7.0
TU 0374 ,TUN,ALG,TU 32AIML,2017-09-28 13:50:00,2017-09-28 15.10.00,rainy,6767,2010-01,Tunisia,Algeria,36.0
TU 0441 ,ORY,MIR,TU 736IOR,2017-09-28 15:10:00,2017-09-28 17.45.00,cloudy,5040,2010-01,France,Tunisia,15.0
TU 0705 ,TUN,CMN,TU 31BIMQ,2017-09-28 16:00:00,2017-09-28 18.40.00,cloudy,7582,2003-02,Tunisia,Morocco,6.0
TU 0375 ,ALG,TUN,TU 32AIML,2017-09-28 16:10:00,2017-09-28 17.20.00,cloudy,6767,2010-01,Algeria,Tunisia,20.0
TU 0589 ,LYS,DJE,TU 736ION,2017-09-28 16:50:00,2017-09-28 19.10.00,sunny,4293,2011-03,France,Tunisia,18.0
TU 0643 ,VIE,TUN,TU 32AIMP,2017-09-28 16:50:00,2017-09-28 19.00.00,cloudy,7307,2007-05,Austria,Tunisia,11.0
UG 0010 ,TUN,DJE,TU 32AIML,2017-09-28 19:00:00,2017-09-28 20.00.00,rainy,6767,2010-01,Tunisia,Tunisia,40.0
UG 0011 ,DJE,TUN,TU 32AIML,2017-09-28 20:45:00,2017-09-28 21.45.00,foggy,6767,2010-01,Tunisia,Tunisia,5.0
TU 0299 ,LED,MIR,TU 32AIMD,2017-09-29 00:35:00,2017-09-29 05.10.00,cloudy,4390,2004-08,Russia,Tunisia,5.0
TU 0847 ,TUN,BEY,TU 320IMV,2017-09-29 07:00:00,2017-09-29 10.15.00,foggy,4301,2004-08,Tunisia,Lebanon,7.0
TU 0472 ,TUN,VCE,TU 736IOL,2017-09-29 07:55:00,2017-09-29 09.40.00,windy,8499,2003-02,Tunisia,Italy,9.0
TU 0514 ,TUN,BCN,TU 32AIMD,2017-09-29 08:05:00,2017-09-29 09.50.00,foggy,4390,2004-08,Tunisia,Spain,5.0
TU 0745 ,FRA,TUN,TU 320IMU,2017-09-29 10:00:00,2017-09-29 12.25.00,stormy,6117,2011-03,Germany,Tunisia,18.0
TU 0440 ,MIR,ORY,TU 736IOR,2017-09-29 11:50:00,2017-09-29 14.20.00,cloudy,5040,2010-01,Tunisia,France,15.0
TU 6548 ,TUN,DJE,TU 32AIMD,2017-09-29 13:05:00,2017-09-29 14.00.00,windy,4390,2004-08,Tunisia,Tunisia,37.0
UG 0244 ,TUN,TOE,TU 320IMW,2017-09-29 13:30:00,2017-09-29 14.25.00,sunny,4086,2004-08,Tunisia,Tunisia,40.0
TU 0903 ,MRS,TUN,TU 320IMT,2017-09-29 13:50:00,2017-09-29 15.25.00,stormy,8941,2010-01,France,Tunisia,14.0
TU 7255 ,PRG,MIR,TU 32AIMF,2017-09-29 14:00:00,2017-09-29 16.30.00,windy,4501,2003-02,Czech Republic,Tunisia,12.0
TU 0606 ,TUN,MAD,TU 31BIMQ,2017-09-29 14:15:00,2017-09-29 16.20.00,rainy,7582,2003-02,Tunisia,Spain,43.0
TU 0375 ,ALG,TUN,TU 32AIMP,2017-09-29 16:10:00,2017-09-29 17.20.00,stormy,7307,2007-05,Algeria,Tunisia,35.0
TU 0705 ,TUN,CMN,TU 320IMS,2017-09-29 17:30:00,2017-09-29 20.10.00,windy,8987,2003-02,Tunisia,Morocco,16.0
TU 6549 ,SXF,DJE,TU 32AIMD,2017-09-29 18:50:00,2017-09-29 21.55.00,cloudy,4390,2004-08,Germany,Tunisia,22.0
TU 0706 ,CMN,TUN,TU 320IMS,2017-09-29 21:00:00,2017-09-29 23.25.00,cloudy,8987,2003-02,Morocco,Tunisia,4.0
TU 0602 ,TUN,ZRH,TU 736IOL,2017-09-30 06:10:00,2017-09-30 08.15.00,stormy,8499,2003-02,Tunisia,Switzerland,25.0
TU 0930 ,TUN,MRS,TU 32AIMG,2017-09-30 06:25:00,2017-09-30 08.00.00,foggy,5467,2004-08,Tunisia,France,7.0
TU 0750 ,TUN,LYS,TU 32AIML,2017-09-30 08:00:00,2017-09-30 09.50.00,stormy,6767,2010-01,Tunisia,France,17.0
TU 0752 ,TUN,FCO,TU 31BIMQ,2017-09-30 08:20:00,2017-09-30 09.40.00,stormy,7582,2003-02,Tunisia,Italy,5.0
TU 0751 ,LYS,TUN,TU 32AIML,2017-09-30 10:40:00,2017-09-30 12.35.00,stormy,6767,2010-01,France,Tunisia,24.0
TU 0856 ,TUN,MXP,TU 31BIMQ,2017-09-30 14:00:00,2017-09-30 15.45.00,cloudy,7582,2003-02,Tunisia,Italy,5.0
TU 0251 ,NCE,MIR,TU 32AIMF,2017-09-30 14:30:00,2017-09-30 16.10.00,sunny,4501,2003-02,France,Tunisia,13.0
TU 0709 ,ORN,TUN,TU 32AIML,2017-09-30 15:35:00,2017-09-30 17.15.00,foggy,6767,2010-01,Algeria,Tunisia,45.0
TU 0283 ,TLS,TUN,TU 736IOP,2017-09-30 16:05:00,2017-09-30 18.00.00,cloudy,7254,2004-08,France,Tunisia,47.0
TU 0399 ,NIM,ABJ,TU 320IMV,2017-09-30 19:35:00,2017-09-30 21.40.00,sunny,4301,2004-08,Niger,Cote d'Ivoire,24.0
TU 0319 ,LIS,TUN,TU 32AIMG,2017-09-30 19:35:00,2017-09-30 22.15.00,foggy,5467,2004-08,Portugal,Tunisia,16.0
TU 0711 ,TUN,CMN,TU 32AIMG,2017-10-01 07:00:00,2017-10-01 09.45.00,windy,5467,2004-08,Tunisia,Morocco,8.0
TU 0996 ,TUN,NCE,TU 736IOL,2017-10-01 07:50:00,2017-10-01 09.20.00,stormy,8499,2003-02,Tunisia,France,27.0
TU 0753 ,FCO,TUN,TU 736IOP,2017-10-01 10:45:00,2017-10-01 12.00.00,windy,7254,2004-08,Italy,Tunisia,18.0
TU 0720 ,TUN,ORY,TU 332IFN,2017-10-01 11:00:00,2017-10-01 13.25.00,foggy,6374,2009-04,Tunisia,France,39.0
TU 0757 ,MXP,TUN,TU 320IMU,2017-10-01 11:10:00,2017-10-01 13.05.00,rainy,6117,2011-03,Italy,Tunisia,22.0
TU 0852 ,TUN,FCO,TU 31BIMQ,2017-10-01 12:50:00,2017-10-01 14.15.00,foggy,7582,2003-02,Tunisia,Italy,26.0
TU 0850 ,TUN,LYS,TU 736IOL,2017-10-01 14:00:00,2017-10-01 15.50.00,sunny,8499,2003-02,Tunisia,France,17.0
TU 0721 ,ORY,TUN,TU 332IFN,2017-10-01 14:55:00,2017-10-01 17.20.00,foggy,6374,2009-04,France,Tunisia,17.0
TU 0643 ,VIE,TUN,TU 32AIMP,2017-10-01 16:50:00,2017-10-01 19.00.00,cloudy,7307,2007-05,Austria,Tunisia,38.0
TU 0338 ,TUN,ALG,TU 32AIML,2017-10-02 08:10:00,2017-10-02 09.30.00,rainy,6767,2010-01,Tunisia,Algeria,27.0
TU 0555 ,SXB,DJE,TU 736IOM,2017-10-02 10:00:00,2017-10-02 12.40.00,stormy,4427,2004-08,France,Tunisia,10.0
TU 0790 ,TUN,LGW,TU 32AIMH,2017-10-02 12:25:00,2017-10-02 15.10.00,foggy,7437,2011-03,Tunisia,United Kingdom,31.0
